unified_customer_id,telco_customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,churn_label,total_charges_missing_flag,customer_source_system,identity_resolution_method,identity_confidence_score,total_charges_imputed,avg_monthly_spend,estimated_customer_lifetime_value,monthly_charge_to_tenure_ratio,is_month_to_month_contract,is_electronic_check,no_tech_support_flag,no_online_security_flag,payment_risk_score,customer_value_segment,tenure_segment,activity_line_count,invoice_count,first_activity_date,last_activity_date,active_day_count,total_quantity,net_activity_revenue,avg_unit_price,distinct_product_count,return_line_count,countries_count,primary_activity_country,anonymous_activity_line_count,avg_activity_mapping_confidence,gross_activity_revenue,return_amount,avg_invoice_value,return_rate,purchase_frequency_per_active_day,activity_span_days,inactivity_days,activity_recency_score,activity_frequency_score,activity_monetary_score,recency_frequency_metrics,engagement_score,support_ticket_count,open_ticket_count,closed_ticket_count,critical_ticket_count,high_priority_ticket_count,low_satisfaction_ticket_count,complaint_ticket_count,refund_or_cancel_ticket_count,unresolved_ticket_count,avg_satisfaction_rating,min_satisfaction_rating,avg_resolution_hours,max_resolution_hours,latest_support_time,primary_ticket_type,primary_ticket_priority,primary_ticket_channel,avg_support_mapping_confidence,open_ticket_rate,critical_ticket_rate,low_satisfaction_rate,complaint_frequency,support_burden_score,has_activity_flag,has_support_flag,no_activity_flag,support_to_tenure_ratio,complaints_per_tenure_month,monthly_spend_per_invoice,customer_health_score,activity_status
CUST0000028,0040-HALCW,male,0,yes,yes,54,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,20.4,1090.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1090.6,20.196296296296296,1101.6,0.3709090909090909,0,0,0,0,0.0,emerging_value,49_plus_months,51.0,3.0,2010-02-04 12:08:00,2011-02-01 13:10:00,3.0,516.0,1127.65,4.627450980392157,36.0,0.0,1.0,Austria,0.0,0.7,1127.65,0.0,375.8833333333334,0.0,1.0,362.0,310.0,0.5799457994579946,0.00392156862745098,0.001977013208776505,0.3495,0.2627,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,2023-06-01 02:19:20,billing_inquiry,medium,chat,0.65,1.0,0.0,0.0,1.0,0.2498,1,1,0,0.01818181818181818,0.01818181818181818,6.732098765432099,0.6051,inactive_90_plus_days
CUST0000029,0042-JVWOJ,male,0,no,no,26,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,bank_transfer_automatic,19.6,471.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,471.85,18.148076923076925,509.6,0.725925925925926,0,0,0,0,0.2,emerging_value,25_48_months,83.0,4.0,2010-04-30 14:01:00,2011-11-14 15:37:00,3.0,1362.0,2989.2200000000003,3.47855421686747,79.0,0.0,1.0,Austria,0.0,0.7,2989.2200000000003,0.0,747.3050000000001,0.0,1.3333333333333333,563.0,24.0,0.967479674796748,0.0058823529411764705,0.005240746174734096,0.5828,0.4385,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,11.333333333333334,11.333333333333334,2023-06-01 03:23:28,refund_request,low,chat,0.45,0.5,0.0,0.5,1.0,0.3074,1,1,0,0.07407407407407407,0.07407407407407407,4.537019230769231,0.5627,active_0_30_days
CUST0000030,0042-RLHYP,female,0,yes,yes,69,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,19.7,1396.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1396.9,20.244927536231884,1359.3,0.2814285714285714,0,0,0,0,0.0,emerging_value,49_plus_months,74.0,4.0,2011-06-02 11:03:00,2011-12-07 11:27:00,4.0,278.0,1075.2,7.5381081081081085,67.0,1.0,2.0,United Kingdom,56.0,0.35945945945945945,1077.28,2.08,268.8,0.013513513513513514,1.0,188.0,2.0,0.997289972899729,0.0058823529411764705,0.0018850570674202969,0.6007,0.4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,5.061231884057971,0.7742,active_0_30_days
CUST0000031,0048-LUMLS,male,0,yes,yes,37,yes,no,fiber_optic,no,no,no,no,yes,yes,one_year,no,credit_card_automatic,91.2,3247.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,3247.55,87.77162162162162,3374.4,2.4,0,0,1,1,0.0,established_value,25_48_months,13.0,2.0,2010-10-18 08:42:00,2010-11-15 12:15:00,2.0,240.0,503.15,8.03076923076923,11.0,0.0,1.0,Switzerland,0.0,0.7,503.15,0.0,251.575,0.0,1.0,28.0,389.0,0.47289972899728994,0.00196078431372549,0.0008821302673665572,0.2845,0.2137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,43.88581081081081,0.6126,inactive_90_plus_days
CUST0000032,0048-PIHNL,female,0,yes,no,49,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,bank_transfer_automatic,20.45,900.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,900.9,18.385714285714286,1002.05,0.409,0,0,0,0,0.0,emerging_value,49_plus_months,152.0,4.0,2010-04-29 15:34:00,2011-01-28 15:45:00,4.0,2105.0,3426.32,2.7402631578947365,129.0,0.0,1.0,Switzerland,0.0,0.7,3426.32,0.0,856.58,0.0,1.0,274.0,314.0,0.5745257452574526,0.0058823529411764705,0.006007076572957135,0.3471,0.2618,3.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.5,1.0,2.191666666666667,2.216666666666667,2023-06-01 08:19:25,billing_inquiry,high,phone,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.4044,1,1,0,0.06,0.06,4.5964285714285715,0.5557,inactive_90_plus_days
CUST0000033,0052-DCKON,male,0,yes,no,66,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,one_year,no,bank_transfer_automatic,115.8,7942.15,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,7942.15,120.33560606060605,7642.8,1.7283582089552239,0,0,0,0,0.0,high_value,49_plus_months,301.0,2.0,2010-05-26 14:07:00,2011-08-02 10:34:00,2.0,3316.0,5416.32,3.380099667774086,281.0,0.0,1.0,Switzerland,0.0,0.7,5416.32,0.0,2708.16,0.0,1.0,432.0,129.0,0.8252032520325203,0.00196078431372549,0.009495974977129744,0.4959,0.3739,4.0,3.0,1.0,0.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,-6.483333333333333,-6.483333333333333,2023-06-01 19:57:07,refund_request,high,chat,0.6,0.75,0.0,0.25,1.0,0.3984,1,1,0,0.05970149253731343,0.05970149253731343,60.16780303030303,0.6375,inactive_90_plus_days
CUST0000034,0052-YNYOT,female,0,no,no,67,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,electronic_check,20.55,1343.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1343.4,20.050746268656717,1376.8500000000001,0.3022058823529412,0,1,0,0,0.45,emerging_value,49_plus_months,82.0,5.0,2010-06-23 12:49:00,2011-09-19 10:09:00,5.0,814.0,1618.27,2.8963414634146343,58.0,1.0,1.0,Belgium,0.0,0.7,1620.22,1.95,323.654,0.012195121951219513,1.0,452.0,81.0,0.8902439024390244,0.00784313725490196,0.0028371756887037238,0.5373,0.4039,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,-0.8666666666666667,-0.8666666666666667,2023-06-01 21:01:51,product_inquiry,critical,email,0.65,0.5,0.5,0.0,0.5,0.3062,1,1,0,0.029411764705882353,0.014705882352941176,4.010149253731344,0.5846,active_31_90_days
CUST0000035,0056-EPFBG,male,0,yes,yes,20,no,no_phone_service,dsl,yes,no,yes,yes,no,no,two_year,yes,credit_card_automatic,39.4,825.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,825.4,41.269999999999996,788.0,1.8761904761904762,0,0,0,0,0.2,emerging_value,13_24_months,452.0,16.0,2010-02-15 12:05:00,2011-11-18 11:27:00,11.0,3635.0,9228.77,11.542345132743364,307.0,6.0,2.0,Belgium,169.0,0.5317477876106195,11017.07,1788.3000000000002,576.798125,0.01327433628318584,1.4545454545454546,640.0,21.0,0.9715447154471545,0.029411764705882353,0.01618002056556586,0.5947,0.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.5793749999999998,0.6319,active_0_30_days
CUST0000036,0057-QBUQH,female,0,no,yes,43,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,electronic_check,25.1,1070.15,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1070.15,24.887209302325584,1079.3,0.5704545454545454,0,1,0,0,0.65,emerging_value,25_48_months,256.0,7.0,2010-03-23 14:06:00,2011-12-05 12:44:00,7.0,1046.0,3341.65,5.7635546875,231.0,4.0,2.0,United Kingdom,165.0,0.4099609375,3383.0,41.35,477.37857142857143,0.015625,1.0,621.0,4.0,0.994579945799458,0.011764705882352941,0.005858631835328343,0.6015,0.4529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,3.5553156146179403,0.5907,active_0_30_days
CUST0000037,0058-EVZWM,female,0,yes,no,55,yes,yes,fiber_optic,yes,no,no,no,yes,no,month_to_month,yes,bank_transfer_automatic,89.8,4959.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,4959.6,90.17454545454547,4939.0,1.6035714285714284,1,0,1,0,0.55,high_value,49_plus_months,1.0,1.0,2010-01-26 16:25:00,2010-01-26 16:25:00,1.0,-1.0,-18.38,18.38,1.0,1.0,1.0,Netherlands,0.0,0.7,0.0,18.38,-18.38,1.0,1.0,0.0,681.0,0.07723577235772361,0.0,0.0,0.0463,0.0348,3.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,2.0,5.0,5.0,-1.2833333333333334,-1.2833333333333334,2023-06-01 16:45:20,refund_request,critical,chat,0.65,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3637,1,1,0,0.05357142857142857,0.05357142857142857,90.17454545454547,0.3776,inactive_90_plus_days
CUST0000038,0060-FUALY,female,0,yes,no,59,yes,yes,fiber_optic,yes,yes,no,no,yes,no,month_to_month,yes,electronic_check,94.75,5597.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,5597.65,94.87542372881356,5590.25,1.5791666666666666,1,1,1,0,1.0,high_value,49_plus_months,101.0,7.0,2010-12-22 14:28:00,2011-06-08 08:02:00,7.0,1512.0,1839.31,3.062970297029703,85.0,2.0,2.0,Belgium,1.0,0.6955445544554455,1850.56,11.25,262.75857142857143,0.019801980198019802,1.0,167.0,184.0,0.7506775067750677,0.011764705882352941,0.0032247063938586553,0.4551,0.3426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,13.55363196125908,0.51,inactive_90_plus_days
CUST0000039,0064-SUDOG,female,0,yes,yes,12,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,20.3,224.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,224.5,18.708333333333332,243.60000000000002,1.5615384615384615,0,0,0,0,0.0,low_value,7_12_months,30.0,3.0,2011-08-10 11:23:00,2011-11-11 08:39:00,3.0,121.0,566.16,7.575666666666666,26.0,3.0,1.0,Switzerland,0.0,0.7,585.27,19.11,188.72000000000003,0.1,1.0,92.0,28.0,0.962059620596206,0.00392156862745098,0.0009926003620635,0.5788,0.4345,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,-2.7,-2.7,2023-06-01 19:11:19,refund_request,low,social_media,0.65,0.0,0.0,0.0,1.0,0.044,1,1,0,0.07692307692307693,0.07692307692307693,6.236111111111111,0.6378,active_0_30_days
CUST0000040,0064-YIJGF,male,0,yes,yes,27,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,75.75,1929.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1929.0,71.44444444444444,2045.25,2.705357142857143,1,0,1,1,0.55,established_value,25_48_months,66.0,2.0,2010-11-25 15:14:00,2010-11-25 15:19:00,1.0,611.0,1923.4,3.852272727272727,65.0,1.0,1.0,Belgium,0.0,0.7,1938.4,15.0,961.7,0.015151515151515152,2.0,0.0,378.0,0.4878048780487805,0.00196078431372549,0.0033721342666259294,0.2935,0.2209,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,,cancellation_request,medium,email,0.65,1.0,0.0,0.0,1.0,0.3081,1,1,0,0.07142857142857142,0.07142857142857142,35.72222222222222,0.4076,inactive_90_plus_days
CUST0000041,0067-DKWBL,male,1,no,no,2,yes,no,dsl,yes,no,no,no,no,no,month_to_month,yes,electronic_check,49.25,91.1,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,91.1,45.55,98.5,16.416666666666668,1,1,1,0,1.0,low_value,0_6_months,237.0,5.0,2010-12-08 09:53:00,2011-09-29 15:13:00,5.0,855.0,2072.62,4.153924050632911,234.0,1.0,2.0,United Kingdom,227.0,0.2689873417721519,2072.62,0.0,414.524,0.004219409282700422,1.0,295.0,70.0,0.9051490514905149,0.00784313725490196,0.0036337490504805203,0.5462,0.4108,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.3,2.3,2023-06-01 08:21:01,cancellation_request,critical,chat,0.55,0.5,0.5,0.0,0.5,0.313,1,1,0,0.6666666666666666,0.3333333333333333,9.11,0.3402,active_31_90_days
CUST0000042,0068-FIGTF,female,0,no,no,27,yes,no,dsl,no,yes,yes,yes,yes,yes,one_year,no,mailed_check,78.2,2078.95,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,2078.95,76.99814814814815,2111.4,2.792857142857143,0,0,0,1,0.0,established_value,25_48_months,155.0,3.0,2010-08-02 13:50:00,2010-12-07 15:33:00,3.0,428.0,2658.72,10.615225806451614,149.0,0.0,2.0,United Kingdom,146.0,0.2761290322580645,2658.72,0.0,886.2400000000001,0.0,1.0,127.0,366.0,0.5040650406504066,0.00392156862745098,0.004661308525196885,0.304,0.2291,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,3.5,3.0,2.9,7.0,2023-06-01 04:17:45,technical_issue,high,social_media,0.65,0.0,0.0,0.0,1.0,0.1143,1,1,0,0.07142857142857142,0.07142857142857142,25.66604938271605,0.5693,inactive_90_plus_days
CUST0000043,0071-NDAFP,male,0,yes,yes,25,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,25.5,630.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,630.6,25.224,637.5,0.9807692307692307,0,0,0,0,0.0,emerging_value,25_48_months,147.0,9.0,2010-05-06 12:54:00,2011-11-24 12:30:00,9.0,2002.0,3901.11,2.805510204081633,83.0,0.0,2.0,Australia,1.0,0.696938775510204,3901.11,0.0,433.4566666666667,0.0,1.0,566.0,15.0,0.9796747967479675,0.01568627450980392,0.006839485655026036,0.5941,0.4477,4.0,4.0,0.0,3.0,3.0,0.0,2.0,1.0,4.0,3.0,3.0,0.0,0.0,2023-06-01 10:30:43,product_inquiry,critical,email,0.45,1.0,0.75,0.0,0.5,0.5748,1,1,0,0.15384615384615385,0.07692307692307693,2.8026666666666666,0.5375,active_0_30_days
CUST0000044,0074-HDKDG,male,0,yes,yes,25,yes,no,dsl,yes,yes,yes,no,no,no,one_year,yes,bank_transfer_automatic,61.6,1611.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1611.0,64.44,1540.0,2.3692307692307693,0,0,1,0,0.2,established_value,25_48_months,49.0,3.0,2010-02-22 10:15:00,2010-11-02 11:52:00,3.0,614.0,1433.33,2.6542857142857144,41.0,0.0,1.0,Australia,0.0,0.7,1433.33,0.0,477.77666666666664,0.0,1.0,253.0,402.0,0.4552845528455285,0.00392156862745098,0.002512936055101873,0.2747,0.2068,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,-10.666666666666666,-10.666666666666666,2023-06-01 16:58:39,billing_inquiry,medium,phone,0.65,0.0,0.0,0.0,1.0,0.0269,1,1,0,0.038461538461538464,0.038461538461538464,21.48,0.5381,inactive_90_plus_days
CUST0000045,0076-LVEPS,male,0,no,yes,29,no,no_phone_service,dsl,yes,yes,yes,yes,no,no,month_to_month,yes,mailed_check,45.0,1242.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1242.45,42.84310344827586,1305.0,1.5,1,0,0,0,0.55,emerging_value,25_48_months,33.0,2.0,2010-06-09 16:53:00,2011-09-21 09:33:00,2.0,352.0,549.84,3.875757575757576,33.0,1.0,2.0,Belgium,1.0,0.6863636363636363,549.84,0.0,274.92,0.030303030303030304,1.0,468.0,79.0,0.8929539295392954,0.00196078431372549,0.0009639878887187278,0.5366,0.4027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,21.42155172413793,0.5615,active_31_90_days
CUST0000046,0078-XZMHT,male,0,yes,no,72,yes,yes,dsl,no,yes,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,85.15,6316.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,6316.2,87.725,6130.8,1.1664383561643836,0,0,0,1,0.2,high_value,49_plus_months,273.0,7.0,2010-02-15 10:12:00,2011-11-18 12:07:00,6.0,1196.0,2699.2400000000002,3.7777289377289374,241.0,6.0,1.0,Cyprus,0.0,0.7,2724.84,25.6,385.6057142857143,0.02197802197802198,1.1666666666666667,641.0,21.0,0.9715447154471545,0.011764705882352941,0.004732348808280843,0.5876,0.4423,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,2023-06-01 10:55:46,billing_inquiry,high,social_media,0.65,1.0,0.0,0.0,1.0,0.2498,1,1,0,0.0136986301369863,0.0136986301369863,12.532142857142857,0.6745,active_0_30_days
CUST0000047,0080-EMYVY,female,0,no,no,14,yes,no,dsl,no,yes,no,no,no,no,one_year,no,credit_card_automatic,51.45,727.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,727.85,51.989285714285714,720.3000000000001,3.43,0,0,1,1,0.0,emerging_value,13_24_months,276.0,5.0,2010-02-01 17:03:00,2011-08-30 10:29:00,5.0,454.0,2261.48,4.9961231884057975,275.0,3.0,2.0,United Kingdom,269.0,0.2614130434782609,2261.48,0.0,452.296,0.010869565217391304,1.0,574.0,101.0,0.8631436314363143,0.00784313725490196,0.003964861287974008,0.521,0.392,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,2023-06-01 08:05:18,technical_issue,medium,chat,0.65,1.0,0.0,0.0,1.0,0.2498,1,1,0,0.06666666666666667,0.06666666666666667,10.397857142857143,0.5735,inactive_90_plus_days
CUST0000048,0080-OROZO,female,0,no,no,35,yes,no,fiber_optic,no,no,yes,yes,yes,yes,one_year,yes,electronic_check,99.25,3532.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,3532.0,100.91428571428571,3473.75,2.7569444444444446,0,1,0,1,0.65,established_value,25_48_months,328.0,11.0,2010-01-20 13:07:00,2011-09-28 15:41:00,11.0,1752.0,4757.96,5.782774390243903,266.0,6.0,2.0,United Kingdom,216.0,0.4036585365853659,4780.66,22.7,432.5418181818182,0.018292682926829267,1.0,616.0,71.0,0.9037940379403794,0.0196078431372549,0.008341728166390509,0.5501,0.4152,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,,technical_issue,critical,chat,0.65,1.0,1.0,0.0,1.0,0.4498,1,1,0,0.027777777777777776,0.027777777777777776,9.174025974025973,0.4465,active_31_90_days
CUST0000049,0082-LDZUE,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,mailed_check,44.3,44.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,44.3,44.3,44.3,22.15,1,0,1,1,0.55,low_value,0_6_months,27.0,2.0,2011-05-06 14:01:00,2011-10-07 08:08:00,2.0,819.0,1272.48,3.370740740740741,26.0,0.0,2.0,Belgium,0.0,0.7,1272.48,0.0,636.24,0.0,1.0,153.0,63.0,0.9146341463414634,0.00196078431372549,0.0022309313775585745,0.5496,0.4127,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,-4.083333333333334,-4.083333333333334,2023-06-01 16:49:22,cancellation_request,critical,email,0.55,0.5,1.0,0.5,1.0,0.4743,1,1,0,1.0,1.0,22.15,0.3886,active_31_90_days
CUST0000050,0082-OQIQY,male,0,no,no,29,yes,no,fiber_optic,no,no,no,yes,yes,yes,month_to_month,yes,electronic_check,94.2,2607.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,2607.6,89.91724137931034,2731.8,3.14,1,1,0,1,1.0,established_value,25_48_months,246.0,19.0,2010-04-16 10:16:00,2011-11-24 12:20:00,18.0,3199.0,4700.82,3.588739837398374,146.0,4.0,2.0,Belgium,1.0,0.698170731707317,4721.17,20.349999999999998,247.4115789473684,0.016260162601626018,1.0555555555555556,587.0,15.0,0.9796747967479675,0.03529411764705882,0.008241549445378235,0.6019,0.4549,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2023-06-01 01:56:26,cancellation_request,critical,social_media,0.65,1.0,1.0,0.0,1.0,0.4498,1,1,0,0.03333333333333333,0.03333333333333333,4.732486388384754,0.3799,active_0_30_days
CUST0000051,0083-PIVIK,male,0,no,no,64,yes,yes,dsl,yes,yes,yes,yes,yes,no,one_year,no,electronic_check,81.25,5567.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,5567.55,86.99296875,5200.0,1.25,0,1,0,0,0.45,high_value,49_plus_months,65.0,1.0,2010-02-03 13:22:00,2010-02-03 13:22:00,1.0,591.0,931.4300000000001,2.2993846153846156,65.0,0.0,1.0,Rsa,0.0,0.7,931.4300000000001,0.0,931.4300000000001,0.0,1.0,0.0,673.0,0.08807588075880757,0.0,0.0016329973068334143,0.0528,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,86.99296875,0.5093,inactive_90_plus_days
CUST0000052,0089-IIQKO,female,0,yes,yes,39,yes,yes,fiber_optic,no,no,no,yes,yes,yes,month_to_month,yes,credit_card_automatic,99.95,3767.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,3767.4,96.60000000000001,3898.05,2.4987500000000002,1,0,0,1,0.55,high_value,25_48_months,133.0,3.0,2011-07-08 13:54:00,2011-11-04 09:52:00,3.0,1272.0,2465.18,3.676842105263158,117.0,0.0,2.0,Belgium,7.0,0.6763157894736841,2465.18,0.0,821.7266666666666,0.0,1.0,118.0,35.0,0.9525745257452575,0.00392156862745098,0.004321991240200118,0.5731,0.4309,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,,refund_request,low,social_media,0.65,1.0,0.0,0.0,1.0,0.2498,1,1,0,0.025,0.025,32.2,0.5312,active_31_90_days
CUST0000053,0093-EXYQL,female,1,no,no,40,yes,no,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,91.55,3673.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,3673.6,91.84,3662.0,2.2329268292682927,1,1,1,1,1.0,established_value,25_48_months,85.0,1.0,2011-10-25 10:27:00,2011-10-25 10:27:00,1.0,1394.0,1635.66,1.992705882352941,85.0,0.0,1.0,Switzerland,0.0,0.7,1635.66,0.0,1635.66,0.0,1.0,0.0,45.0,0.9390243902439024,0.0,0.0028676641023964683,0.5634,0.4231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,91.84,0.5026,active_31_90_days
CUST0000054,0093-XWZFY,male,0,no,no,40,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,credit_card_automatic,104.5,4036.85,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,4036.85,100.92125,4180.0,2.548780487804878,1,0,1,1,0.55,high_value,25_48_months,110.0,7.0,2010-03-05 08:45:00,2011-08-12 13:15:00,7.0,2198.0,1962.3,2.0414545454545454,67.0,0.0,1.0,Belgium,0.0,0.7,1962.3,0.0,280.3285714285714,0.0,1.0,525.0,118.0,0.8401084010840109,0.011764705882352941,0.00344033434095875,0.5088,0.3829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,14.417321428571428,0.5765,inactive_90_plus_days
CUST0000055,0094-OIFMO,female,1,no,no,11,yes,no,fiber_optic,no,yes,no,no,yes,yes,month_to_month,yes,electronic_check,95.0,1120.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,1120.3,101.84545454545454,1045.0,7.916666666666667,1,1,1,1,1.0,emerging_value,7_12_months,11.0,1.0,2010-10-21 13:45:00,2010-10-21 13:45:00,1.0,91.0,205.25,2.9136363636363636,11.0,0.0,1.0,Australia,0.0,0.7,205.25,0.0,205.25,0.0,1.0,0.0,413.0,0.44037940379403795,0.0,0.0003598474359077529,0.2642,0.1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,101.84545454545454,0.3522,inactive_90_plus_days
CUST0000056,0096-BXERS,female,0,yes,no,6,yes,yes,dsl,no,no,no,no,no,no,month_to_month,no,electronic_check,50.35,314.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,314.55,52.425000000000004,302.1,7.192857142857143,1,1,1,1,0.8,low_value,0_6_months,11.0,2.0,2011-02-09 13:50:00,2011-06-03 12:07:00,2.0,17.0,95.49,5.417272727272727,11.0,0.0,2.0,United Kingdom,6.0,0.45454545454545453,95.49,0.0,47.745,0.0,1.0,113.0,189.0,0.7439024390243902,0.00196078431372549,0.00016741452694193093,0.4471,0.3355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,26.212500000000002,0.4367,inactive_90_plus_days
