unified_customer_id,telco_customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,is_churned,total_charges_missing_flag,customer_source_system,identity_resolution_method,identity_confidence_score
CUST0000123,0214-JHPFW,female,0,yes,no,70,no,no_phone_service,dsl,no,yes,yes,yes,yes,yes,two_year,no,bank_transfer_automatic,57.8,4039.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000124,0215-BQKGS,male,0,no,no,30,yes,no,fiber_optic,yes,yes,yes,no,no,no,month_to_month,yes,credit_card_automatic,84.3,2438.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000125,0218-QNVAS,male,0,yes,yes,71,yes,yes,fiber_optic,no,yes,no,no,yes,yes,one_year,no,bank_transfer_automatic,100.55,7113.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000126,0219-QAERP,male,0,yes,no,30,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,credit_card_automatic,19.8,576.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000127,0219-YTZUE,male,0,yes,yes,4,yes,yes,fiber_optic,no,yes,yes,no,no,no,month_to_month,yes,bank_transfer_automatic,84.8,371.9,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000128,0220-EBGCE,male,0,no,no,2,yes,no,fiber_optic,no,no,yes,no,no,yes,month_to_month,yes,electronic_check,85.85,167.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000129,0221-NAUXK,male,0,no,yes,10,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,bank_transfer_automatic,19.95,219.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000130,0221-WMXNQ,male,1,no,no,4,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,no,electronic_check,75.35,273.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000131,0222-CNVPT,male,1,no,no,52,no,no_phone_service,dsl,yes,no,no,no,yes,yes,month_to_month,yes,credit_card_automatic,48.8,2555.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000132,0224-HJAPT,male,0,no,no,5,yes,yes,dsl,no,no,no,no,no,no,month_to_month,no,electronic_check,47.15,223.15,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000133,0224-NIJLP,male,0,yes,yes,8,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,20.15,165.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000134,0224-RLWWD,female,1,no,no,2,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,electronic_check,44.3,89.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000135,0225-ZORZP,male,0,no,no,3,yes,no,fiber_optic,no,yes,no,no,no,yes,month_to_month,no,electronic_check,84.3,235.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000136,0228-MAUWC,male,0,no,no,19,yes,yes,dsl,no,no,yes,yes,no,no,month_to_month,no,electronic_check,59.55,1144.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000137,0229-LFJAF,male,0,no,no,72,yes,yes,dsl,yes,yes,yes,yes,no,no,two_year,no,bank_transfer_automatic,69.65,4908.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000138,0230-UBYPQ,male,1,yes,no,63,no,no_phone_service,dsl,yes,no,no,yes,no,no,one_year,no,bank_transfer_automatic,36.1,2298.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000139,0230-WEQUW,male,0,yes,no,66,no,no_phone_service,dsl,yes,yes,yes,yes,yes,no,two_year,yes,bank_transfer_automatic,56.6,3789.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000140,0231-LXVAP,male,0,no,no,1,yes,no,fiber_optic,no,no,no,yes,no,no,month_to_month,yes,electronic_check,75.9,75.9,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000141,0233-FTHAV,female,0,no,no,60,yes,yes,fiber_optic,no,no,yes,no,no,no,one_year,yes,bank_transfer_automatic,79.2,4765.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000142,0234-TEVTT,female,0,yes,yes,48,no,no_phone_service,dsl,yes,no,yes,no,no,yes,one_year,no,credit_card_automatic,45.0,2196.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000143,0235-KGSLC,female,0,no,no,1,yes,no,fiber_optic,no,no,yes,no,yes,no,month_to_month,yes,credit_card_automatic,85.55,85.55,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000144,0236-HFWSV,male,0,no,no,15,yes,yes,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,93.35,1444.65,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000145,0237-YFUTL,female,0,yes,no,50,yes,yes,fiber_optic,yes,yes,no,yes,yes,yes,month_to_month,yes,bank_transfer_automatic,109.65,5405.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000146,0238-WHBIQ,male,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,no,credit_card_automatic,89.7,6339.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000147,0239-OXEXL,female,0,no,no,46,yes,yes,fiber_optic,yes,yes,no,no,no,no,month_to_month,no,mailed_check,84.25,3847.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000148,0244-LGNFY,female,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,no,bank_transfer_automatic,92.65,6733.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000149,0247-SLUJI,male,0,yes,yes,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,19.7,19.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000150,0248-IPDFW,female,0,no,no,1,yes,yes,dsl,no,no,no,no,no,no,month_to_month,yes,electronic_check,50.1,50.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000151,0248-PGHBZ,female,1,no,no,67,yes,no,fiber_optic,yes,yes,no,yes,yes,no,two_year,yes,bank_transfer_automatic,92.45,6140.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000152,0253-ZTEOB,female,0,yes,yes,48,yes,yes,dsl,no,yes,no,yes,yes,yes,two_year,no,electronic_check,79.65,3870.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000153,0254-FNMCI,female,0,no,no,72,yes,no,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,electronic_check,109.9,7624.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000154,0254-KCJGT,male,0,yes,no,52,yes,yes,dsl,yes,yes,yes,yes,no,yes,one_year,yes,credit_card_automatic,81.4,4354.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000155,0254-WWRKD,female,0,yes,yes,67,yes,no,dsl,no,yes,no,no,no,no,one_year,no,credit_card_automatic,50.55,3431.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000156,0256-LTHVJ,female,0,yes,yes,28,yes,no,fiber_optic,no,no,no,no,no,yes,month_to_month,yes,electronic_check,81.05,2227.1,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000157,0257-KXZGU,female,0,yes,yes,32,yes,yes,dsl,no,yes,yes,no,no,no,month_to_month,no,bank_transfer_automatic,62.45,2045.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000158,0257-ZESQC,female,1,yes,no,27,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,75.2,1929.35,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000159,0258-NOKBL,male,0,no,no,3,yes,no,fiber_optic,no,yes,yes,no,no,yes,month_to_month,no,electronic_check,90.4,268.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000160,0259-GBZSH,male,0,no,no,2,yes,yes,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,electronic_check,85.65,181.5,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000161,0260-ZDLGK,female,0,no,yes,9,yes,no,dsl,no,no,yes,yes,yes,yes,month_to_month,yes,mailed_check,72.9,651.4,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000162,0263-FJTQO,male,0,yes,yes,50,yes,yes,dsl,yes,no,no,yes,yes,no,two_year,yes,credit_card_automatic,70.5,3486.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000163,0264-CNITK,female,0,yes,yes,71,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,20.1,1389.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000164,0265-EDXBD,male,1,yes,no,32,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,74.9,2303.35,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000165,0265-PSUAE,female,0,yes,yes,16,yes,no,fiber_optic,yes,no,yes,no,yes,yes,month_to_month,no,bank_transfer_automatic,100.7,1522.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000166,0266-CLZKZ,female,0,yes,yes,67,yes,yes,fiber_optic,no,no,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,105.65,6717.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000167,0266-GMEAO,male,0,yes,yes,72,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,credit_card_automatic,114.3,8058.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000168,0268-QKIWO,female,0,no,no,3,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,electronic_check,19.75,58.85,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000169,0269-XFESX,male,0,yes,yes,23,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,24.35,538.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000170,0270-THENM,male,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,no,no,two_year,no,bank_transfer_automatic,69.85,5102.35,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000171,0274-JKUJR,male,0,yes,yes,7,no,no_phone_service,dsl,yes,yes,yes,no,yes,yes,month_to_month,no,mailed_check,58.85,465.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000172,0277-BKSQP,male,0,yes,yes,8,yes,no,dsl,no,no,no,no,yes,no,month_to_month,yes,electronic_check,54.4,475.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000173,0277-ORXQS,male,0,yes,yes,66,no,no_phone_service,dsl,no,no,no,yes,yes,yes,two_year,no,bank_transfer_automatic,50.55,3364.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000174,0278-YXOOG,male,0,no,no,5,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,21.05,113.85,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000175,0280-XJGEX,male,0,no,no,49,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,bank_transfer_automatic,103.7,5036.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000176,0281-CNTZX,male,0,yes,no,63,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,bank_transfer_automatic,19.95,1234.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000177,0282-NVSJS,female,1,yes,yes,12,no,no_phone_service,dsl,no,no,no,yes,no,no,month_to_month,yes,mailed_check,29.3,355.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000178,0285-INHLN,male,0,yes,yes,27,yes,no,dsl,yes,yes,no,no,no,no,month_to_month,yes,credit_card_automatic,54.75,1510.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000179,0289-IVARM,female,0,no,no,35,yes,no,dsl,yes,yes,yes,no,no,no,month_to_month,no,electronic_check,60.55,1982.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000180,0292-WEGCH,female,0,yes,yes,54,yes,yes,dsl,no,yes,yes,yes,yes,yes,month_to_month,yes,electronic_check,86.2,4524.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000181,0295-PPHDO,male,0,no,no,1,yes,yes,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,95.45,95.45,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000182,0295-QVKPB,male,0,no,no,5,yes,no,dsl,no,no,yes,yes,yes,no,month_to_month,yes,credit_card_automatic,63.95,318.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000183,0297-RBCSG,male,0,no,no,19,yes,no,dsl,no,yes,no,yes,no,yes,one_year,yes,bank_transfer_automatic,65.35,1231.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000184,0298-XACET,male,0,yes,yes,52,no,no_phone_service,dsl,no,yes,yes,yes,yes,no,two_year,no,mailed_check,50.2,2554.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000185,0301-FIDRB,female,0,yes,yes,72,no,no_phone_service,dsl,yes,yes,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,63.8,4684.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000186,0301-KOBTQ,male,0,no,no,32,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,bank_transfer_automatic,20.05,614.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000187,0302-JOIVN,female,0,yes,no,8,yes,no,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,no,electronic_check,101.15,842.9,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000188,0303-UNCIP,male,0,no,no,41,yes,yes,dsl,no,no,yes,no,no,yes,one_year,no,mailed_check,65.0,2531.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000189,0303-WMMRN,male,0,no,no,5,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,mailed_check,19.25,86.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000190,0305-SQECB,female,0,no,yes,11,no,no_phone_service,dsl,yes,no,no,yes,no,no,one_year,yes,mailed_check,36.05,402.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000191,0306-JAELE,male,0,no,no,5,yes,no,fiber_optic,no,no,no,yes,yes,yes,month_to_month,yes,electronic_check,96.1,453.4,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000192,0307-BCOPK,female,0,no,no,16,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,19.05,326.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000193,0308-GIQJT,male,1,no,no,71,yes,yes,fiber_optic,no,yes,no,yes,yes,yes,one_year,no,bank_transfer_automatic,105.75,7382.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000194,0308-IVGOK,female,0,no,no,11,no,no_phone_service,dsl,no,yes,yes,yes,no,no,one_year,yes,credit_card_automatic,40.4,422.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000195,0310-MVLET,female,0,yes,yes,61,yes,yes,fiber_optic,no,yes,no,no,yes,yes,month_to_month,yes,electronic_check,99.15,6010.05,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000196,0310-SUCIN,female,0,yes,no,71,yes,no,dsl,yes,yes,yes,yes,yes,yes,one_year,yes,bank_transfer_automatic,84.8,6046.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000197,0310-VQXAM,male,0,no,no,9,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,19.85,178.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000198,0311-QYWSS,female,0,no,no,6,yes,no,dsl,yes,no,no,no,no,no,month_to_month,yes,electronic_check,49.45,314.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000199,0311-UNPFF,female,0,no,no,26,yes,no,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,bank_transfer_automatic,88.8,2274.35,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000200,0314-TKOSI,female,0,no,no,6,yes,no,dsl,yes,yes,no,no,no,no,month_to_month,no,mailed_check,55.15,322.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000201,0315-LVCRK,male,0,no,no,11,yes,no,fiber_optic,no,no,yes,no,no,yes,month_to_month,no,electronic_check,84.8,888.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000202,0318-QUUOB,male,0,yes,no,1,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,electronic_check,80.55,80.55,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000203,0318-ZOPWS,female,0,yes,no,49,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,bank_transfer_automatic,20.15,973.35,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000204,0319-QZTCO,female,0,yes,yes,3,yes,no,dsl,no,yes,no,no,yes,no,month_to_month,yes,credit_card_automatic,58.7,168.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000205,0320-DWVTU,female,0,no,no,53,yes,no,fiber_optic,yes,yes,yes,yes,no,yes,two_year,no,mailed_check,99.5,5424.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000206,0320-JDNQG,male,0,yes,yes,23,yes,no,fiber_optic,yes,no,no,yes,yes,yes,month_to_month,yes,electronic_check,99.85,2331.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000207,0322-CHQRU,male,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month_to_month,no,electronic_check,45.35,89.5,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000208,0322-YINQP,male,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month_to_month,yes,mailed_check,48.55,48.55,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000209,0323-XWWTN,male,0,no,yes,3,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,mailed_check,26.4,121.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000210,0324-BRPCJ,female,1,yes,no,68,yes,yes,fiber_optic,no,yes,no,no,yes,yes,month_to_month,yes,electronic_check,100.2,6851.65,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000211,0325-XBFAC,male,0,no,no,8,yes,no,fiber_optic,no,no,yes,no,yes,yes,month_to_month,yes,electronic_check,94.7,740.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000212,0326-VDYXE,female,0,yes,no,70,yes,yes,fiber_optic,no,no,yes,no,yes,yes,one_year,yes,electronic_check,97.65,6982.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000213,0327-WFZSY,male,0,yes,yes,39,yes,yes,fiber_optic,no,no,yes,no,yes,yes,one_year,no,electronic_check,100.0,3835.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000214,0328-GRPMV,female,0,no,no,1,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,70.1,70.1,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000215,0329-GTIAJ,female,0,no,no,3,yes,no,fiber_optic,no,yes,no,yes,yes,yes,month_to_month,yes,electronic_check,97.9,315.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000216,0330-BGYZE,male,0,yes,no,60,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,one_year,no,bank_transfer_automatic,102.5,6157.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000217,0330-IVZHA,female,0,yes,no,5,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,no,electronic_check,69.95,330.15,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000218,0334-GDDSO,male,1,no,no,3,yes,yes,fiber_optic,no,yes,no,no,no,no,month_to_month,yes,electronic_check,81.35,233.7,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000219,0334-ZFJSR,female,0,yes,no,55,yes,yes,dsl,yes,yes,no,yes,no,no,one_year,yes,credit_card_automatic,66.05,3462.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000220,0336-KXKFK,male,0,no,no,72,no,no_phone_service,dsl,yes,no,yes,yes,yes,yes,two_year,yes,credit_card_automatic,61.2,4390.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000221,0336-PIKEI,male,1,yes,no,72,yes,no,dsl,yes,yes,yes,yes,yes,no,two_year,no,bank_transfer_automatic,74.4,5360.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000222,0337-CNPZE,female,0,no,no,41,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,electronic_check,106.3,4443.45,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0000223,0343-QLUZP,male,0,no,no,60,no,no_phone_service,dsl,yes,yes,yes,no,no,no,two_year,no,bank_transfer_automatic,39.6,2424.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
