unified_customer_id,telco_customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,is_churned,total_charges_missing_flag,customer_source_system,identity_resolution_method,identity_confidence_score,activity_line_count,invoice_count,first_activity_date,last_activity_date,active_day_count,total_quantity,net_activity_revenue,distinct_product_count,return_line_count,primary_country,activity_mapping_confidence,anonymous_activity_line_count,gross_positive_revenue,return_amount,avg_order_value,return_rate,days_since_last_activity,activity_observation_end_date,ticket_count,open_ticket_count,closed_ticket_count,critical_ticket_count,low_satisfaction_ticket_count,refund_or_cancel_ticket_count,avg_satisfaction_rating,avg_resolution_hours,unresolved_ticket_count,support_mapping_confidence,latest_support_time,primary_ticket_type,primary_ticket_channel,open_ticket_rate,critical_ticket_rate,low_satisfaction_rate,has_activity_flag,has_support_flag,revenue_at_risk,observed_customer_value,tenure_segment,activity_status,support_burden_segment,monthly_revenue_segment,estimated_clv_indicator,clv_segment,churn_risk_score,risk_segment
CUST0000037,0058-EVZWM,female,0,yes,no,55,yes,yes,fiber_optic,yes,no,no,no,yes,no,month_to_month,yes,bank_transfer_automatic,89.8,4959.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1.0,1.0,2010-01-26 16:25:00,2010-01-26 16:25:00,1.0,-1.0,-18.38,1.0,1.0,Netherlands,0.7,0.0,0.0,18.38,-18.38,1.0,681.0,2011-12-09 12:50:00,3.0,2.0,1.0,1.0,0.0,2.0,5.0,-1.2833333333333334,2.0,0.65,2023-06-01 16:45:20,refund_request,chat,0.6666666666666666,0.3333333333333333,0.0,1,1,0.0,4959.6,49_plus_months,inactive_90_plus_days,moderate_support,mid_high_revenue,4939.0,high_clv,65,high_risk
CUST0000038,0060-FUALY,female,0,yes,no,59,yes,yes,fiber_optic,yes,yes,no,no,yes,no,month_to_month,yes,electronic_check,94.75,5597.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,101.0,7.0,2010-12-22 14:28:00,2011-06-08 08:02:00,7.0,1512.0,1839.31,85.0,2.0,Belgium,0.6955445544554455,1.0,1850.56,11.25,262.75857142857143,0.019801980198019802,184.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,5597.65,49_plus_months,inactive_90_plus_days,no_support,high_revenue,5590.25,high_clv,60,high_risk
CUST0000039,0064-SUDOG,female,0,yes,yes,12,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,20.3,224.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,30.0,3.0,2011-08-10 11:23:00,2011-11-11 08:39:00,3.0,121.0,566.16,26.0,3.0,Switzerland,0.7,0.0,585.27,19.11,188.72,0.1,28.0,2011-12-09 12:50:00,1.0,0.0,1.0,0.0,0.0,1.0,4.0,-2.7,0.0,0.65,2023-06-01 19:11:19,refund_request,social_media,0.0,0.0,0.0,1,1,0.0,224.5,7_12_months,active_last_30_days,low_support,low_revenue,243.60000000000002,low_clv,20,low_risk
CUST0000040,0064-YIJGF,male,0,yes,yes,27,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,75.75,1929.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,66.0,2.0,2010-11-25 15:14:00,2010-11-25 15:19:00,1.0,611.0,1923.4,65.0,1.0,Belgium,0.7,0.0,1938.4,15.0,961.7,0.015151515151515152,378.0,2011-12-09 12:50:00,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.65,,cancellation_request,email,1.0,0.0,0.0,1,1,0.0,1929.0,25_48_months,inactive_90_plus_days,low_support,mid_high_revenue,2045.25,established_clv,65,high_risk
CUST0000041,0067-DKWBL,male,1,no,no,2,yes,no,dsl,yes,no,no,no,no,no,month_to_month,yes,electronic_check,49.25,91.1,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,237.0,5.0,2010-12-08 09:53:00,2011-09-29 15:13:00,5.0,855.0,2072.62,234.0,1.0,United Kingdom,0.2689873417721519,227.0,2072.62,0.0,414.524,0.004219409282700422,70.0,2011-12-09 12:50:00,2.0,1.0,1.0,1.0,0.0,1.0,3.0,2.3,1.0,0.55,2023-06-01 08:21:01,cancellation_request,chat,0.5,0.5,0.0,1,1,49.25,91.1,0_6_months,active_31_90_days,low_support,mid_low_revenue,98.5,low_clv,80,high_risk
CUST0000042,0068-FIGTF,female,0,no,no,27,yes,no,dsl,no,yes,yes,yes,yes,yes,one_year,no,mailed_check,78.2,2078.95,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,155.0,3.0,2010-08-02 13:50:00,2010-12-07 15:33:00,3.0,428.0,2658.72,149.0,0.0,United Kingdom,0.2761290322580645,146.0,2658.72,0.0,886.2399999999999,0.0,366.0,2011-12-09 12:50:00,2.0,0.0,2.0,0.0,0.0,0.0,3.5,2.9,0.0,0.65,2023-06-01 04:17:45,technical_issue,social_media,0.0,0.0,0.0,1,1,0.0,2078.95,25_48_months,inactive_90_plus_days,low_support,mid_high_revenue,2111.4,established_clv,25,low_risk
CUST0000043,0071-NDAFP,male,0,yes,yes,25,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,25.5,630.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,147.0,9.0,2010-05-06 12:54:00,2011-11-24 12:30:00,9.0,2002.0,3901.11,83.0,0.0,Australia,0.696938775510204,1.0,3901.11,0.0,433.4566666666667,0.0,15.0,2011-12-09 12:50:00,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,0.45,2023-06-01 10:30:43,product_inquiry,email,1.0,0.75,0.0,1,1,0.0,630.6,25_48_months,active_last_30_days,moderate_support,low_revenue,637.5,emerging_clv,20,low_risk
CUST0000044,0074-HDKDG,male,0,yes,yes,25,yes,no,dsl,yes,yes,yes,no,no,no,one_year,yes,bank_transfer_automatic,61.6,1611.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,49.0,3.0,2010-02-22 10:15:00,2010-11-02 11:52:00,3.0,614.0,1433.33,41.0,0.0,Australia,0.7,0.0,1433.33,0.0,477.77666666666664,0.0,402.0,2011-12-09 12:50:00,1.0,0.0,1.0,0.0,0.0,0.0,3.0,-10.666666666666666,0.0,0.65,2023-06-01 16:58:39,billing_inquiry,phone,0.0,0.0,0.0,1,1,0.0,1611.0,25_48_months,inactive_90_plus_days,low_support,mid_low_revenue,1540.0,established_clv,25,low_risk
CUST0000045,0076-LVEPS,male,0,no,yes,29,no,no_phone_service,dsl,yes,yes,yes,yes,no,no,month_to_month,yes,mailed_check,45.0,1242.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,33.0,2.0,2010-06-09 16:53:00,2011-09-21 09:33:00,2.0,352.0,549.84,33.0,1.0,Belgium,0.6863636363636363,1.0,549.84,0.0,274.92,0.030303030303030304,79.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,1242.45,25_48_months,active_31_90_days,no_support,mid_low_revenue,1305.0,emerging_clv,20,low_risk
CUST0000046,0078-XZMHT,male,0,yes,no,72,yes,yes,dsl,no,yes,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,85.15,6316.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,273.0,7.0,2010-02-15 10:12:00,2011-11-18 12:07:00,6.0,1196.0,2699.2400000000002,241.0,6.0,Cyprus,0.7,0.0,2724.84,25.6,385.6057142857143,0.02197802197802198,21.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,2023-06-01 10:55:46,billing_inquiry,social_media,1.0,0.0,0.0,1,1,0.0,6316.2,49_plus_months,active_last_30_days,low_support,mid_high_revenue,6130.8,high_clv,10,low_risk
CUST0000047,0080-EMYVY,female,0,no,no,14,yes,no,dsl,no,yes,no,no,no,no,one_year,no,credit_card_automatic,51.45,727.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,276.0,5.0,2010-02-01 17:03:00,2011-08-30 10:29:00,5.0,454.0,2261.48,275.0,3.0,United Kingdom,0.2614130434782609,269.0,2261.48,0.0,452.296,0.010869565217391304,101.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,2023-06-01 08:05:18,technical_issue,chat,1.0,0.0,0.0,1,1,0.0,727.85,13_24_months,inactive_90_plus_days,low_support,mid_low_revenue,720.3000000000001,emerging_clv,35,medium_risk
CUST0000048,0080-OROZO,female,0,no,no,35,yes,no,fiber_optic,no,no,yes,yes,yes,yes,one_year,yes,electronic_check,99.25,3532.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,328.0,11.0,2010-01-20 13:07:00,2011-09-28 15:41:00,11.0,1752.0,4757.96,266.0,6.0,United Kingdom,0.4036585365853659,216.0,4780.66,22.7,432.5418181818182,0.018292682926829267,71.0,2011-12-09 12:50:00,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.65,,technical_issue,chat,1.0,1.0,0.0,1,1,0.0,3532.0,25_48_months,active_31_90_days,low_support,high_revenue,3473.75,established_clv,25,low_risk
CUST0000049,0082-LDZUE,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,mailed_check,44.3,44.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,27.0,2.0,2011-05-06 14:01:00,2011-10-07 08:08:00,2.0,819.0,1272.48,26.0,0.0,Belgium,0.7,0.0,1272.48,0.0,636.24,0.0,63.0,2011-12-09 12:50:00,2.0,1.0,1.0,2.0,1.0,2.0,1.0,-4.083333333333334,1.0,0.55,2023-06-01 16:49:22,cancellation_request,email,0.5,1.0,0.5,1,1,0.0,44.3,0_6_months,active_31_90_days,low_support,mid_low_revenue,44.3,low_clv,70,high_risk
CUST0000050,0082-OQIQY,male,0,no,no,29,yes,no,fiber_optic,no,no,no,yes,yes,yes,month_to_month,yes,electronic_check,94.2,2607.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,246.0,19.0,2010-04-16 10:16:00,2011-11-24 12:20:00,18.0,3199.0,4700.82,146.0,4.0,Belgium,0.698170731707317,1.0,4721.17,20.349999999999998,247.4115789473684,0.016260162601626018,15.0,2011-12-09 12:50:00,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.65,2023-06-01 01:56:26,cancellation_request,social_media,1.0,1.0,0.0,1,1,0.0,2607.6,25_48_months,active_last_30_days,low_support,high_revenue,2731.8,established_clv,45,medium_risk
CUST0000051,0083-PIVIK,male,0,no,no,64,yes,yes,dsl,yes,yes,yes,yes,yes,no,one_year,no,electronic_check,81.25,5567.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,65.0,1.0,2010-02-03 13:22:00,2010-02-03 13:22:00,1.0,591.0,931.4300000000001,65.0,0.0,Rsa,0.7,0.0,931.4300000000001,0.0,931.4300000000001,0.0,673.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,5567.55,49_plus_months,inactive_90_plus_days,no_support,mid_high_revenue,5200.0,high_clv,25,low_risk
CUST0000052,0089-IIQKO,female,0,yes,yes,39,yes,yes,fiber_optic,no,no,no,yes,yes,yes,month_to_month,yes,credit_card_automatic,99.95,3767.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,133.0,3.0,2011-07-08 13:54:00,2011-11-04 09:52:00,3.0,1272.0,2465.18,117.0,0.0,Belgium,0.6763157894736841,7.0,2465.18,0.0,821.7266666666666,0.0,35.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65,,refund_request,social_media,1.0,0.0,0.0,1,1,0.0,3767.4,25_48_months,active_31_90_days,low_support,high_revenue,3898.05,high_clv,35,medium_risk
CUST0000053,0093-EXYQL,female,1,no,no,40,yes,no,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,91.55,3673.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,85.0,1.0,2011-10-25 10:27:00,2011-10-25 10:27:00,1.0,1394.0,1635.66,85.0,0.0,Switzerland,0.7,0.0,1635.66,0.0,1635.66,0.0,45.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,3673.6,25_48_months,active_31_90_days,no_support,high_revenue,3662.0,established_clv,45,medium_risk
CUST0000054,0093-XWZFY,male,0,no,no,40,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,credit_card_automatic,104.5,4036.85,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,110.0,7.0,2010-03-05 08:45:00,2011-08-12 13:15:00,7.0,2198.0,1962.3,67.0,0.0,Belgium,0.7,0.0,1962.3,0.0,280.3285714285714,0.0,118.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,104.5,4036.85,25_48_months,inactive_90_plus_days,no_support,high_revenue,4180.0,high_clv,50,medium_risk
CUST0000055,0094-OIFMO,female,1,no,no,11,yes,no,fiber_optic,no,yes,no,no,yes,yes,month_to_month,yes,electronic_check,95.0,1120.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,11.0,1.0,2010-10-21 13:45:00,2010-10-21 13:45:00,1.0,91.0,205.25,11.0,0.0,Australia,0.7,0.0,205.25,0.0,205.25,0.0,413.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,95.0,1120.3,7_12_months,inactive_90_plus_days,no_support,high_revenue,1045.0,emerging_clv,80,high_risk
CUST0000056,0096-BXERS,female,0,yes,no,6,yes,yes,dsl,no,no,no,no,no,no,month_to_month,no,electronic_check,50.35,314.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,11.0,2.0,2011-02-09 13:50:00,2011-06-03 12:07:00,2.0,17.0,95.49,11.0,0.0,United Kingdom,0.45454545454545453,6.0,95.49,0.0,47.745,0.0,189.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,314.55,0_6_months,inactive_90_plus_days,no_support,mid_low_revenue,302.1,low_clv,75,high_risk
CUST0000057,0096-FCPUF,male,0,no,no,30,yes,yes,dsl,yes,no,no,no,no,yes,month_to_month,yes,mailed_check,64.5,1888.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,112.0,9.0,2010-02-07 12:41:00,2011-10-26 16:52:00,9.0,745.0,1719.8,82.0,1.0,Belgium,0.5352678571428571,41.0,1732.55,12.75,191.08888888888887,0.008928571428571428,43.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,1888.45,25_48_months,active_31_90_days,no_support,mid_low_revenue,1935.0,established_clv,30,low_risk
CUST0000058,0098-BOWSO,male,0,no,no,27,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,electronic_check,19.4,529.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,11.0,4.0,2010-07-06 11:39:00,2011-10-21 11:00:00,3.0,251.0,1001.36,6.0,2.0,Denmark,0.6590909090909091,1.0,1019.36,18.0,250.34,0.18181818181818182,49.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,529.8,25_48_months,active_31_90_days,no_support,low_revenue,523.8,emerging_clv,30,low_risk
CUST0000059,0100-DUVFC,male,1,yes,no,70,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,one_year,yes,electronic_check,104.8,7308.95,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1.0,1.0,2010-01-26 16:25:00,2010-01-26 16:25:00,1.0,1.0,63.24,1.0,0.0,Finland,0.7,0.0,63.24,0.0,63.24,0.0,681.0,2011-12-09 12:50:00,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.1166666666666666,1.0,0.45,2023-06-01 15:39:08,cancellation_request,phone,0.5,0.0,0.5,1,1,0.0,7308.95,49_plus_months,inactive_90_plus_days,low_support,high_revenue,7336.0,high_clv,60,high_risk
CUST0000060,0103-CSITQ,female,0,yes,no,57,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,one_year,yes,bank_transfer_automatic,109.4,6252.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,56.0,3.0,2010-01-15 16:52:00,2011-07-14 08:52:00,3.0,835.0,1710.39,56.0,2.0,Finland,0.6839285714285713,2.0,1710.39,0.0,570.13,0.03571428571428571,148.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,6252.7,49_plus_months,inactive_90_plus_days,no_support,high_revenue,6235.8,high_clv,20,low_risk
CUST0000061,0104-PPXDV,male,0,yes,no,58,yes,no,dsl,no,no,yes,no,no,no,one_year,no,credit_card_automatic,50.3,2878.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,171.0,8.0,2010-01-11 14:04:00,2011-11-17 19:22:00,8.0,3386.0,6072.21,115.0,4.0,Denmark,0.6973684210526315,1.0,6390.36,318.15,759.02625,0.023391812865497075,21.0,2011-12-09 12:50:00,4.0,3.0,1.0,1.0,0.0,3.0,4.0,7.1,3.0,0.65,2023-06-01 15:19:09,cancellation_request,social_media,0.75,0.25,0.0,1,1,0.0,2878.55,49_plus_months,active_last_30_days,moderate_support,mid_low_revenue,2917.3999999999996,established_clv,30,low_risk
CUST0000062,0106-GHRQR,male,0,no,no,16,yes,yes,dsl,no,yes,yes,no,no,yes,month_to_month,yes,bank_transfer_automatic,71.4,1212.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,85.0,9.0,2010-02-23 12:28:00,2011-10-21 10:11:00,9.0,1436.0,1754.98,65.0,1.0,Belgium,0.6576470588235294,8.0,1754.98,0.0,194.99777777777777,0.011764705882352941,49.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,1212.1,13_24_months,active_31_90_days,no_support,mid_high_revenue,1142.4,emerging_clv,30,low_risk
CUST0000063,0106-UGRDO,female,0,yes,no,69,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,electronic_check,116.0,8182.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,170.0,14.0,2010-07-29 13:27:00,2011-11-07 12:30:00,12.0,2186.0,4279.64,104.0,11.0,Belgium,0.7,0.0,4340.77,61.13,305.68857142857144,0.06470588235294118,32.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,8182.85,49_plus_months,active_31_90_days,no_support,high_revenue,8004.0,high_clv,15,low_risk
CUST0000064,0107-WESLM,male,0,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,electronic_check,19.85,19.85,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,281.0,16.0,2009-12-01 15:02:00,2011-09-22 10:38:00,11.0,13040.0,22946.5,184.0,9.0,Switzerland,0.6855871886120996,9.0,23445.69,499.19,1434.15625,0.03202846975088968,78.0,2011-12-09 12:50:00,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.45,,refund_request,phone,1.0,1.0,0.0,1,1,19.85,19.85,0_6_months,active_31_90_days,low_support,low_revenue,19.85,low_clv,60,high_risk
CUST0000065,0107-YHINA,male,0,no,yes,1,yes,yes,fiber_optic,no,no,yes,no,yes,yes,month_to_month,yes,electronic_check,99.75,99.75,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,47.0,5.0,2009-12-14 14:36:00,2011-02-11 15:47:00,4.0,356.0,1023.85,41.0,2.0,Switzerland,0.652127659574468,5.0,1036.1,12.25,204.77,0.0425531914893617,300.0,2011-12-09 12:50:00,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.65,2023-06-01 14:15:58,cancellation_request,email,1.0,0.5,0.0,1,1,99.75,99.75,0_6_months,inactive_90_plus_days,low_support,high_revenue,99.75,low_clv,100,high_risk
CUST0000066,0111-KLBQG,male,1,yes,yes,32,yes,no,fiber_optic,no,yes,no,no,yes,yes,month_to_month,yes,mailed_check,93.95,2861.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,23.0,2.0,2010-10-26 09:25:00,2011-03-24 17:51:00,2.0,238.0,346.9,23.0,0.0,Australia,0.6804347826086956,1.0,346.9,0.0,173.45,0.0,259.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,2023-06-01 18:23:08,billing_inquiry,social_media,1.0,0.0,0.0,1,1,0.0,2861.45,25_48_months,inactive_90_plus_days,low_support,high_revenue,3006.4,established_clv,60,high_risk
CUST0000067,0112-QAWRZ,male,0,yes,yes,16,yes,yes,fiber_optic,no,no,yes,no,yes,no,month_to_month,yes,bank_transfer_automatic,90.8,1442.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,131.0,8.0,2010-06-18 13:22:00,2011-09-26 10:16:00,8.0,1991.0,2581.03,82.0,4.0,Denmark,0.7,0.0,2596.93,15.9,322.62875,0.030534351145038167,74.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,1442.2,13_24_months,active_31_90_days,no_support,high_revenue,1452.8,established_clv,35,medium_risk
CUST0000068,0112-QWPNC,male,0,yes,no,49,yes,yes,dsl,yes,no,yes,yes,yes,yes,one_year,no,electronic_check,84.35,4059.35,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,272.0,10.0,2010-03-19 16:55:00,2011-10-04 09:00:00,9.0,784.0,3395.45,250.0,3.0,United Kingdom,0.33768382352941173,219.0,3459.4,63.95,339.54499999999996,0.011029411764705883,66.0,2011-12-09 12:50:00,2.0,1.0,1.0,0.0,1.0,0.0,2.0,-6.083333333333333,1.0,0.55,2023-06-01 21:39:31,billing_inquiry,social_media,0.5,0.0,0.5,1,1,84.35,4059.35,49_plus_months,active_31_90_days,low_support,mid_high_revenue,4133.15,high_clv,30,low_risk
CUST0000069,0114-IGABW,female,0,yes,no,71,no,no_phone_service,dsl,no,yes,yes,yes,yes,yes,two_year,no,bank_transfer_automatic,58.25,4145.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,39.0,9.0,2010-09-02 12:22:00,2011-05-06 14:51:00,5.0,304.0,702.5600000000001,23.0,9.0,Austria,0.6769230769230768,2.0,962.5600000000001,260.0,78.06222222222223,0.23076923076923078,216.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,2023-06-01 20:03:33,billing_inquiry,social_media,1.0,0.0,0.0,1,1,0.0,4145.9,49_plus_months,inactive_90_plus_days,low_support,mid_low_revenue,4135.75,high_clv,25,low_risk
CUST0000070,0114-PEGZZ,female,0,no,no,33,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,no,electronic_check,107.55,3645.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,992.0,35.0,2010-05-11 14:56:00,2011-11-15 14:22:00,27.0,91377.0,143269.29,500.0,63.0,Australia,0.6990927419354839,2.0,144458.37,1189.08,4093.4082857142857,0.06350806451612903,23.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,3645.5,25_48_months,active_last_30_days,no_support,high_revenue,3549.15,established_clv,45,medium_risk
CUST0000071,0114-RSRRW,female,0,yes,no,10,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,bank_transfer_automatic,19.95,187.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,12.0,2.0,2010-02-21 10:19:00,2011-01-28 14:57:00,2.0,131.0,202.56,12.0,1.0,Australia,0.6625,1.0,202.56,0.0,101.28,0.08333333333333333,314.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,,product_inquiry,social_media,1.0,0.0,0.0,1,1,0.0,187.75,7_12_months,inactive_90_plus_days,low_support,low_revenue,199.5,low_clv,65,high_risk
CUST0000072,0115-TFERT,male,0,yes,no,21,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,month_to_month,yes,electronic_check,111.2,2317.1,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,383.0,30.0,2009-12-06 10:30:00,2011-12-06 14:52:00,30.0,2870.0,6688.71,273.0,12.0,Belgium,0.6964751958224543,3.0,6797.41,108.69999999999999,222.957,0.031331592689295036,2.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,111.2,2317.1,13_24_months,active_last_30_days,no_support,high_revenue,2335.2000000000003,established_clv,35,medium_risk
CUST0000073,0117-LFRMW,male,0,yes,yes,37,no,no_phone_service,dsl,yes,yes,yes,no,no,no,month_to_month,no,bank_transfer_automatic,40.2,1448.8,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,103.0,5.0,2010-03-19 14:47:00,2011-08-19 11:08:00,5.0,1087.0,2016.95,90.0,1.0,Switzerland,0.7,0.0,2021.2,4.25,403.39,0.009708737864077669,112.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,40.2,1448.8,25_48_months,inactive_90_plus_days,no_support,mid_low_revenue,1487.4,established_clv,45,medium_risk
CUST0000074,0118-JPNOY,female,1,no,no,26,yes,no,fiber_optic,yes,no,no,no,yes,no,month_to_month,yes,credit_card_automatic,85.8,2193.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,26.0,3.0,2010-10-22 10:40:00,2010-11-25 14:16:00,3.0,31.0,503.01,24.0,1.0,Spain,0.6826923076923077,1.0,503.01,0.0,167.67,0.038461538461538464,378.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,2193.65,25_48_months,inactive_90_plus_days,no_support,mid_high_revenue,2230.7999999999997,established_clv,45,medium_risk
CUST0000075,0121-SNYRK,male,0,no,no,50,no,no_phone_service,dsl,yes,no,no,yes,no,no,one_year,yes,mailed_check,35.4,1748.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,103.0,3.0,2010-11-26 14:41:00,2011-10-07 08:55:00,3.0,-497.0,1703.64,101.0,1.0,United Kingdom,0.37669902912621356,74.0,1703.64,0.0,567.88,0.009708737864077669,63.0,2011-12-09 12:50:00,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5833333333333334,2023-06-01 16:50:28,technical_issue,social_media,1.0,0.3333333333333333,0.0,1,1,0.0,1748.9,49_plus_months,active_31_90_days,moderate_support,low_revenue,1770.0,established_clv,20,low_risk
